   2.0000000e+01   2.0703061e-06   3.9364559e-06
   2.2000000e+01   2.2717351e-06   4.1924937e-06
   2.4000000e+01   2.4729283e-06   4.4357731e-06
   2.6000000e+01   2.6737323e-06   4.6672044e-06
   2.8000000e+01   2.8739991e-06   4.8875740e-06
   3.0000000e+01   3.0735886e-06   5.0975714e-06
   3.2000000e+01   3.2723696e-06   5.2978087e-06
   3.4000000e+01   3.4702199e-06   5.4888349e-06
   3.6000000e+01   3.6670268e-06   5.6711466e-06
   3.8000000e+01   3.8626864e-06   5.8451967e-06
   4.0000000e+01   4.0571040e-06   6.0114010e-06
   4.2000000e+01   4.2501932e-06   6.1701429e-06
   4.4000000e+01   4.4418757e-06   6.3217780e-06
   4.6000000e+01   4.6320807e-06   6.4666374e-06
   4.8000000e+01   4.8207447e-06   6.6050304e-06
   5.0000000e+01   5.0078107e-06   6.7372468e-06
   5.2000000e+01   5.1932282e-06   6.8635593e-06
   5.4000000e+01   5.3769525e-06   6.9842245e-06
   5.6000000e+01   5.5589442e-06   7.0994848e-06
   5.8000000e+01   5.7391692e-06   7.2095693e-06
   6.0000000e+01   5.9175979e-06   7.3146953e-06
   6.2000000e+01   6.0942052e-06   7.4150688e-06
   6.4000000e+01   6.2689702e-06   7.5108855e-06
   6.6000000e+01   6.4418754e-06   7.6023315e-06
   6.8000000e+01   6.6129071e-06   7.6895841e-06
   7.0000000e+01   6.7820547e-06   7.7728121e-06
   7.2000000e+01   6.9493104e-06   7.8521765e-06
   7.4000000e+01   7.1146695e-06   7.9278310e-06
   7.6000000e+01   7.2781294e-06   7.9999224e-06
   7.8000000e+01   7.4396902e-06   8.0685910e-06
   8.0000000e+01   7.5993537e-06   8.1339709e-06
   8.2000000e+01   7.7571240e-06   8.1961903e-06
   8.4000000e+01   7.9130069e-06   8.2553721e-06
   8.6000000e+01   8.0670097e-06   8.3116339e-06
   8.8000000e+01   8.2191412e-06   8.3650882e-06
   9.0000000e+01   8.3694118e-06   8.4158429e-06
   9.2000000e+01   8.5178327e-06   8.4640016e-06
   9.4000000e+01   8.6644167e-06   8.5096633e-06
   9.6000000e+01   8.8091772e-06   8.5529233e-06
   9.8000000e+01   8.9521288e-06   8.5938727e-06
   1.0000000e+02   9.0932866e-06   8.6325991e-06
   1.0200000e+02   9.2326668e-06   8.6691866e-06
   1.0400000e+02   9.3702859e-06   8.7037159e-06
   1.0600000e+02   9.5061613e-06   8.7362646e-06
   1.0800000e+02   9.6403106e-06   8.7669070e-06
   1.1000000e+02   9.7727521e-06   8.7957146e-06
   1.1200000e+02   9.9035043e-06   8.8227563e-06
   1.1400000e+02   1.0032586e-05   8.8480979e-06
   1.1600000e+02   1.0160017e-05   8.8718031e-06
   1.1800000e+02   1.0285816e-05   8.8939328e-06
   1.2000000e+02   1.0410002e-05   8.9145456e-06
   1.2200000e+02   1.0532597e-05   8.9336981e-06
   1.2400000e+02   1.0653619e-05   8.9514445e-06
   1.2600000e+02   1.0773088e-05   8.9678371e-06
   1.2800000e+02   1.0891024e-05   8.9829259e-06
   1.3000000e+02   1.1007449e-05   8.9967595e-06
   1.3200000e+02   1.1122380e-05   9.0093842e-06
   1.3400000e+02   1.1235839e-05   9.0208449e-06
   1.3600000e+02   1.1347846e-05   9.0311847e-06
   1.3800000e+02   1.1458420e-05   9.0404450e-06
   1.4000000e+02   1.1567581e-05   9.0486658e-06
   1.4200000e+02   1.1675349e-05   9.0558855e-06
   1.4400000e+02   1.1781743e-05   9.0621412e-06
   1.4600000e+02   1.1886784e-05   9.0674686e-06
   1.4800000e+02   1.1990489e-05   9.0719021e-06
   1.5000000e+02   1.2092878e-05   9.0754747e-06
   1.5200000e+02   1.2193971e-05   9.0782183e-06
   1.5400000e+02   1.2293786e-05   9.0801638e-06
   1.5600000e+02   1.2392341e-05   9.0813407e-06
   1.5800000e+02   1.2489656e-05   9.0817775e-06
   1.6000000e+02   1.2585748e-05   9.0815019e-06
   1.6200000e+02   1.2680635e-05   9.0805403e-06
   1.6400000e+02   1.2774335e-05   9.0789182e-06
   1.6600000e+02   1.2866866e-05   9.0766605e-06
   1.6800000e+02   1.2958246e-05   9.0737907e-06
   1.7000000e+02   1.3048490e-05   9.0703319e-06
   1.7200000e+02   1.3137617e-05   9.0663062e-06
   1.7400000e+02   1.3225643e-05   9.0617349e-06
   1.7600000e+02   1.3312584e-05   9.0566385e-06
   1.7800000e+02   1.3398457e-05   9.0510370e-06
   1.8000000e+02   1.3483278e-05   9.0449494e-06
   1.8200000e+02   1.3567063e-05   9.0383942e-06
   1.8400000e+02   1.3649827e-05   9.0313893e-06
   1.8600000e+02   1.3731585e-05   9.0239518e-06
   1.8800000e+02   1.3812354e-05   9.0160983e-06
   1.9000000e+02   1.3892147e-05   9.0078449e-06
   1.9200000e+02   1.3970980e-05   8.9992071e-06
   1.9400000e+02   1.4048866e-05   8.9901996e-06
   1.9600000e+02   1.4125821e-05   8.9808370e-06
   1.9800000e+02   1.4201859e-05   8.9711332e-06
   2.0000000e+02   1.4276992e-05   8.9611015e-06
   2.0200000e+02   1.4351235e-05   8.9507549e-06
   2.0400000e+02   1.4424601e-05   8.9401061e-06
   2.0600000e+02   1.4497104e-05   8.9291669e-06
   2.0800000e+02   1.4568756e-05   8.9179491e-06
   2.1000000e+02   1.4639570e-05   8.9064640e-06
   2.1200000e+02   1.4709558e-05   8.8947225e-06
   2.1400000e+02   1.4778734e-05   8.8827351e-06
   2.1600000e+02   1.4847109e-05   8.8705119e-06
   2.1800000e+02   1.4914695e-05   8.8580627e-06
   2.2000000e+02   1.4981503e-05   8.8453970e-06
   2.2200000e+02   1.5047547e-05   8.8325240e-06
   2.2400000e+02   1.5112836e-05   8.8194525e-06
   2.2600000e+02   1.5177382e-05   8.8061910e-06
   2.2800000e+02   1.5241197e-05   8.7927479e-06
   2.3000000e+02   1.5304290e-05   8.7791310e-06
   2.3200000e+02   1.5366673e-05   8.7653481e-06
   2.3400000e+02   1.5428356e-05   8.7514067e-06
   2.3600000e+02   1.5489350e-05   8.7373139e-06
   2.3800000e+02   1.5549664e-05   8.7230766e-06
   2.4000000e+02   1.5609308e-05   8.7087017e-06
   2.4200000e+02   1.5668293e-05   8.6941955e-06
   2.4400000e+02   1.5726628e-05   8.6795644e-06
   2.4600000e+02   1.5784322e-05   8.6648144e-06
   2.4800000e+02   1.5841384e-05   8.6499514e-06
   2.5000000e+02   1.5897825e-05   8.6349811e-06
   2.5200000e+02   1.5953652e-05   8.6199089e-06
   2.5400000e+02   1.6008876e-05   8.6047401e-06
   2.5600000e+02   1.6063503e-05   8.5894799e-06
   2.5800000e+02   1.6117544e-05   8.5741331e-06
   2.6000000e+02   1.6171006e-05   8.5587046e-06
   2.6200000e+02   1.6223897e-05   8.5431989e-06
   2.6400000e+02   1.6276227e-05   8.5276206e-06
   2.6600000e+02   1.6328002e-05   8.5119740e-06
   2.6800000e+02   1.6379231e-05   8.4962631e-06
   2.7000000e+02   1.6429921e-05   8.4804921e-06
   2.7200000e+02   1.6480081e-05   8.4646648e-06
   2.7400000e+02   1.6529716e-05   8.4487850e-06
   2.7600000e+02   1.6578836e-05   8.4328564e-06
   2.7800000e+02   1.6627447e-05   8.4168824e-06
   2.8000000e+02   1.6675556e-05   8.4008665e-06
   2.8200000e+02   1.6723170e-05   8.3848119e-06
   2.8400000e+02   1.6770296e-05   8.3687219e-06
   2.8600000e+02   1.6816941e-05   8.3525994e-06
   2.8800000e+02   1.6863112e-05   8.3364474e-06
   2.9000000e+02   1.6908814e-05   8.3202689e-06
   2.9200000e+02   1.6954055e-05   8.3040665e-06
   2.9400000e+02   1.6998841e-05   8.2878430e-06
   2.9600000e+02   1.7043178e-05   8.2716009e-06
   2.9800000e+02   1.7087072e-05   8.2553428e-06
   3.0000000e+02   1.7130529e-05   8.2390709e-06
   3.0200000e+02   1.7173555e-05   8.2227878e-06
   3.0400000e+02   1.7216156e-05   8.2064955e-06
   3.0600000e+02   1.7258338e-05   8.1901964e-06
   3.0800000e+02   1.7300106e-05   8.1738924e-06
   3.1000000e+02   1.7341466e-05   8.1575857e-06
   3.1200000e+02   1.7382423e-05   8.1412781e-06
   3.1400000e+02   1.7422982e-05   8.1249716e-06
   3.1600000e+02   1.7463150e-05   8.1086680e-06
   3.1800000e+02   1.7502930e-05   8.0923690e-06
   3.2000000e+02   1.7542329e-05   8.0760764e-06
   3.2200000e+02   1.7581351e-05   8.0597918e-06
   3.2400000e+02   1.7620001e-05   8.0435167e-06
   3.2600000e+02   1.7658285e-05   8.0272528e-06
   3.2800000e+02   1.7696206e-05   8.0110014e-06
   3.3000000e+02   1.7733769e-05   7.9947640e-06
   3.3200000e+02   1.7770980e-05   7.9785420e-06
   3.3400000e+02   1.7807843e-05   7.9623367e-06
   3.3600000e+02   1.7844361e-05   7.9461494e-06
   3.3800000e+02   1.7880541e-05   7.9299812e-06
   3.4000000e+02   1.7916385e-05   7.9138335e-06
   3.4200000e+02   1.7951899e-05   7.8977072e-06
   3.4400000e+02   1.7987086e-05   7.8816036e-06
   3.4600000e+02   1.8021951e-05   7.8655237e-06
   3.4800000e+02   1.8056498e-05   7.8494686e-06
   3.5000000e+02   1.8090730e-05   7.8334391e-06
   3.5200000e+02   1.8124653e-05   7.8174362e-06
   3.5400000e+02   1.8158268e-05   7.8014609e-06
   3.5600000e+02   1.8191581e-05   7.7855140e-06
   3.5800000e+02   1.8224596e-05   7.7695965e-06
   3.6000000e+02   1.8257315e-05   7.7537090e-06
   3.6200000e+02   1.8289743e-05   7.7378523e-06
   3.6400000e+02   1.8321883e-05   7.7220273e-06
   3.6600000e+02   1.8353739e-05   7.7062346e-06
   3.6800000e+02   1.8385314e-05   7.6904750e-06
   3.7000000e+02   1.8416612e-05   7.6747490e-06
   3.7200000e+02   1.8447636e-05   7.6590574e-06
   3.7400000e+02   1.8478389e-05   7.6434007e-06
   3.7600000e+02   1.8508875e-05   7.6277796e-06
   3.7800000e+02   1.8539097e-05   7.6121945e-06
   3.8000000e+02   1.8569058e-05   7.5966461e-06
   3.8200000e+02   1.8598762e-05   7.5811348e-06
   3.8400000e+02   1.8628210e-05   7.5656612e-06
   3.8600000e+02   1.8657407e-05   7.5502257e-06
   3.8800000e+02   1.8686356e-05   7.5348287e-06
   3.9000000e+02   1.8715059e-05   7.5194708e-06
   3.9200000e+02   1.8743519e-05   7.5041522e-06
   3.9400000e+02   1.8771739e-05   7.4888735e-06
   3.9600000e+02   1.8799722e-05   7.4736349e-06
   3.9800000e+02   1.8827471e-05   7.4584368e-06
   4.0000000e+02   1.8854989e-05   7.4432797e-06
   4.0200000e+02   1.8882278e-05   7.4281637e-06
   4.0400000e+02   1.8909340e-05   7.4130892e-06
   4.0600000e+02   1.8936179e-05   7.3980565e-06
   4.0800000e+02   1.8962797e-05   7.3830659e-06
   4.1000000e+02   1.8989197e-05   7.3681176e-06
   4.1200000e+02   1.9015381e-05   7.3532119e-06
   4.1400000e+02   1.9041352e-05   7.3383490e-06
   4.1600000e+02   1.9067111e-05   7.3235292e-06
   4.1800000e+02   1.9092662e-05   7.3087525e-06
   4.2000000e+02   1.9118007e-05   7.2940193e-06
   4.2200000e+02   1.9143148e-05   7.2793297e-06
   4.2400000e+02   1.9168088e-05   7.2646839e-06
   4.2600000e+02   1.9192828e-05   7.2500820e-06
   4.2800000e+02   1.9217372e-05   7.2355243e-06
   4.3000000e+02   1.9241720e-05   7.2210107e-06
   4.3200000e+02   1.9265876e-05   7.2065415e-06
   4.3400000e+02   1.9289841e-05   7.1921168e-06
   4.3600000e+02   1.9313618e-05   7.1777366e-06
   4.3800000e+02   1.9337209e-05   7.1634012e-06
   4.4000000e+02   1.9360616e-05   7.1491104e-06
   4.4200000e+02   1.9383840e-05   7.1348646e-06
   4.4400000e+02   1.9406884e-05   7.1206636e-06
   4.4600000e+02   1.9429750e-05   7.1065076e-06
   4.4800000e+02   1.9452440e-05   7.0923967e-06
   4.5000000e+02   1.9474956e-05   7.0783308e-06
   4.5200000e+02   1.9497299e-05   7.0643101e-06
   4.5400000e+02   1.9519471e-05   7.0503345e-06
   4.5600000e+02   1.9541474e-05   7.0364040e-06
   4.5800000e+02   1.9563311e-05   7.0225188e-06
   4.6000000e+02   1.9584983e-05   7.0086788e-06
   4.6200000e+02   1.9606491e-05   6.9948839e-06
   4.6400000e+02   1.9627837e-05   6.9811343e-06
   4.6600000e+02   1.9649024e-05   6.9674299e-06
   4.6800000e+02   1.9670052e-05   6.9537707e-06
   4.7000000e+02   1.9690924e-05   6.9401567e-06
   4.7200000e+02   1.9711641e-05   6.9265878e-06
   4.7400000e+02   1.9732204e-05   6.9130640e-06
   4.7600000e+02   1.9752616e-05   6.8995853e-06
   4.7800000e+02   1.9772878e-05   6.8861517e-06
   4.8000000e+02   1.9792991e-05   6.8727631e-06
   4.8200000e+02   1.9812958e-05   6.8594194e-06
   4.8400000e+02   1.9832779e-05   6.8461207e-06
   4.8600000e+02   1.9852456e-05   6.8328668e-06
   4.8800000e+02   1.9871990e-05   6.8196577e-06
   4.9000000e+02   1.9891384e-05   6.8064933e-06
   4.9200000e+02   1.9910638e-05   6.7933735e-06
   4.9400000e+02   1.9929754e-05   6.7802984e-06
   4.9600000e+02   1.9948733e-05   6.7672678e-06
   4.9800000e+02   1.9967577e-05   6.7542816e-06
   5.0000000e+02   1.9986287e-05   6.7413397e-06
   5.0200000e+02   2.0004864e-05   6.7284421e-06
   5.0400000e+02   2.0023310e-05   6.7155887e-06
   5.0600000e+02   2.0041626e-05   6.7027794e-06
   5.0800000e+02   2.0059813e-05   6.6900140e-06
   5.1000000e+02   2.0077873e-05   6.6772926e-06
   5.1200000e+02   2.0095807e-05   6.6646150e-06
   5.1400000e+02   2.0113617e-05   6.6519810e-06
   5.1600000e+02   2.0131302e-05   6.6393906e-06
   5.1800000e+02   2.0148865e-05   6.6268437e-06
   5.2000000e+02   2.0166307e-05   6.6143402e-06
   5.2200000e+02   2.0183629e-05   6.6018800e-06
   5.2400000e+02   2.0200833e-05   6.5894629e-06
   5.2600000e+02   2.0217918e-05   6.5770888e-06
   5.2800000e+02   2.0234887e-05   6.5647577e-06
   5.3000000e+02   2.0251741e-05   6.5524693e-06
   5.3200000e+02   2.0268480e-05   6.5402236e-06
   5.3400000e+02   2.0285107e-05   6.5280205e-06
   5.3600000e+02   2.0301621e-05   6.5158598e-06
   5.3800000e+02   2.0318024e-05   6.5037414e-06
   5.4000000e+02   2.0334318e-05   6.4916652e-06
   5.4200000e+02   2.0350502e-05   6.4796310e-06
   5.4400000e+02   2.0366579e-05   6.4676388e-06
   5.4600000e+02   2.0382549e-05   6.4556883e-06
   5.4800000e+02   2.0398413e-05   6.4437795e-06
   5.5000000e+02   2.0414173e-05   6.4319122e-06
   5.5200000e+02   2.0429829e-05   6.4200863e-06
   5.5400000e+02   2.0445381e-05   6.4083016e-06
   5.5600000e+02   2.0460832e-05   6.3965581e-06
   5.5800000e+02   2.0476183e-05   6.3848555e-06
   5.6000000e+02   2.0491433e-05   6.3731938e-06
   5.6200000e+02   2.0506584e-05   6.3615727e-06
   5.6400000e+02   2.0521637e-05   6.3499923e-06
   5.6600000e+02   2.0536593e-05   6.3384522e-06
   5.6800000e+02   2.0551452e-05   6.3269524e-06
   5.7000000e+02   2.0566217e-05   6.3154927e-06
   5.7200000e+02   2.0580886e-05   6.3040731e-06
   5.7400000e+02   2.0595462e-05   6.2926933e-06
   5.7600000e+02   2.0609946e-05   6.2813531e-06
   5.7800000e+02   2.0624337e-05   6.2700526e-06
   5.8000000e+02   2.0638637e-05   6.2587914e-06
   5.8200000e+02   2.0652847e-05   6.2475695e-06
   5.8400000e+02   2.0666967e-05   6.2363868e-06
   5.8600000e+02   2.0680999e-05   6.2252430e-06
   5.8800000e+02   2.0694943e-05   6.2141380e-06
   5.9000000e+02   2.0708800e-05   6.2030717e-06
   5.9200000e+02   2.0722571e-05   6.1920439e-06
   5.9400000e+02   2.0736256e-05   6.1810546e-06
   5.9600000e+02   2.0749856e-05   6.1701034e-06
