   2.0000000e+01   2.0213045e-10   1.2566400e-06
   2.2000000e+01   2.4457809e-10   1.3823047e-06
   2.4000000e+01   2.9106845e-10   1.5079696e-06
   2.6000000e+01   3.4160157e-10   1.6336346e-06
   2.8000000e+01   3.9617747e-10   1.7593000e-06
   3.0000000e+01   4.5479619e-10   1.8849655e-06
   3.2000000e+01   5.1745776e-10   2.0106314e-06
   3.4000000e+01   5.8416220e-10   2.1362975e-06
   3.6000000e+01   6.5490957e-10   2.2619639e-06
   3.8000000e+01   7.2969990e-10   2.3876306e-06
   4.0000000e+01   8.0853323e-10   2.5132977e-06
   4.2000000e+01   8.9140961e-10   2.6389651e-06
   4.4000000e+01   9.7832908e-10   2.7646329e-06
   4.6000000e+01   1.0692917e-09   2.8903011e-06
   4.8000000e+01   1.1642975e-09   3.0159696e-06
   5.0000000e+01   1.2633466e-09   3.1416387e-06
   5.2000000e+01   1.3664389e-09   3.2673081e-06
   5.4000000e+01   1.4735747e-09   3.3929780e-06
   5.6000000e+01   1.5847538e-09   3.5186484e-06
   5.8000000e+01   1.6999764e-09   3.6443193e-06
   6.0000000e+01   1.8192426e-09   3.7699907e-06
   6.2000000e+01   1.9425524e-09   3.8956626e-06
   6.4000000e+01   2.0699059e-09   4.0213351e-06
   6.6000000e+01   2.2013032e-09   4.1470081e-06
   6.8000000e+01   2.3367443e-09   4.2726817e-06
   7.0000000e+01   2.4762293e-09   4.3983559e-06
   7.2000000e+01   2.6197583e-09   4.5240308e-06
   7.4000000e+01   2.7673313e-09   4.6497063e-06
   7.6000000e+01   2.9189485e-09   4.7753824e-06
   7.8000000e+01   3.0746100e-09   4.9010592e-06
   8.0000000e+01   3.2343158e-09   5.0267367e-06
   8.2000000e+01   3.3980660e-09   5.1524149e-06
   8.4000000e+01   3.5658607e-09   5.2780938e-06
   8.6000000e+01   3.7377000e-09   5.4037734e-06
   8.8000000e+01   3.9135841e-09   5.5294539e-06
   9.0000000e+01   4.0935129e-09   5.6551351e-06
   9.2000000e+01   4.2774866e-09   5.7808171e-06
   9.4000000e+01   4.4655054e-09   5.9064999e-06
   9.6000000e+01   4.6575692e-09   6.0321835e-06
   9.8000000e+01   4.8536783e-09   6.1578680e-06
   1.0000000e+02   5.0538327e-09   6.2835533e-06
