   2.0000000e+01   1.5791342e-09   1.2566351e-06
   2.2000000e+01   1.9107518e-09   1.3822981e-06
   2.4000000e+01   2.2739517e-09   1.5079610e-06
   2.6000000e+01   2.6687339e-09   1.6336238e-06
   2.8000000e+01   3.0950984e-09   1.7592864e-06
   3.0000000e+01   3.5530450e-09   1.8849489e-06
   3.2000000e+01   4.0425736e-09   2.0106112e-06
   3.4000000e+01   4.5636842e-09   2.1362733e-06
   3.6000000e+01   5.1163767e-09   2.2619351e-06
   3.8000000e+01   5.7006510e-09   2.3875968e-06
   4.0000000e+01   6.3165069e-09   2.5132582e-06
   4.2000000e+01   6.9639444e-09   2.6389195e-06
   4.4000000e+01   7.6429632e-09   2.7645804e-06
   4.6000000e+01   8.3535634e-09   2.8902411e-06
   4.8000000e+01   9.0957447e-09   3.0159015e-06
   5.0000000e+01   9.8695070e-09   3.1415616e-06
   5.2000000e+01   1.0674850e-08   3.2672215e-06
   5.4000000e+01   1.1511774e-08   3.3928810e-06
   5.6000000e+01   1.2380278e-08   3.5185402e-06
   5.8000000e+01   1.3280363e-08   3.6441991e-06
   6.0000000e+01   1.4212028e-08   3.7698576e-06
   6.2000000e+01   1.5175273e-08   3.8955158e-06
   6.4000000e+01   1.6170098e-08   4.0211736e-06
   6.6000000e+01   1.7196503e-08   4.1468310e-06
   6.8000000e+01   1.8254487e-08   4.2724880e-06
   7.0000000e+01   1.9344050e-08   4.3981446e-06
   7.2000000e+01   2.0465193e-08   4.5238008e-06
   7.4000000e+01   2.1617914e-08   4.6494566e-06
   7.6000000e+01   2.2802214e-08   4.7751119e-06
   7.8000000e+01   2.4018092e-08   4.9007668e-06
   8.0000000e+01   2.5265549e-08   5.0264212e-06
   8.2000000e+01   2.6544583e-08   5.1520752e-06
   8.4000000e+01   2.7855196e-08   5.2777286e-06
   8.6000000e+01   2.9197385e-08   5.4033816e-06
   8.8000000e+01   3.0571152e-08   5.5290340e-06
   9.0000000e+01   3.1976496e-08   5.6546860e-06
   9.2000000e+01   3.3413416e-08   5.7803373e-06
   9.4000000e+01   3.4881913e-08   5.9059882e-06
   9.6000000e+01   3.6381986e-08   6.0316384e-06
   9.8000000e+01   3.7913635e-08   6.1572881e-06
   1.0000000e+02   3.9476859e-08   6.2829373e-06
   1.0200000e+02   4.1071659e-08   6.4085858e-06
   1.0400000e+02   4.2698033e-08   6.5342337e-06
   1.0600000e+02   4.4355982e-08   6.6598810e-06
   1.0800000e+02   4.6045506e-08   6.7855277e-06
   1.1000000e+02   4.7766604e-08   6.9111737e-06
   1.1200000e+02   4.9519275e-08   7.0368191e-06
   1.1400000e+02   5.1303519e-08   7.1624638e-06
   1.1600000e+02   5.3119337e-08   7.2881078e-06
   1.1800000e+02   5.4966727e-08   7.4137511e-06
   1.2000000e+02   5.6845690e-08   7.5393938e-06
   1.2200000e+02   5.8756224e-08   7.6650357e-06
   1.2400000e+02   6.0698330e-08   7.7906769e-06
   1.2600000e+02   6.2672008e-08   7.9163173e-06
   1.2800000e+02   6.4677256e-08   8.0419570e-06
   1.3000000e+02   6.6714075e-08   8.1675960e-06
   1.3200000e+02   6.8782463e-08   8.2932341e-06
   1.3400000e+02   7.0882422e-08   8.4188715e-06
   1.3600000e+02   7.3013950e-08   8.5445081e-06
